duration,fix_avgpos_x,fix_avgpos_y,fix_avgpupilsize,fix_samebox,fix_type,id,latency,onset,overlapping,picID,sac_amplitude,sac_endpos_x,sac_endpos_y,sac_startpos_x,sac_startpos_y,sac_vmax,stim_file,stim_set,trialnum
0.08420913476145575,0.0017231903043164465,0.09579080279640095,0.09249558397347091,0.016087868328439114,0.0014389164546537714,0.04133690731930528,0.04133690731930528,0.04133690731930528,0.06510655316109482,0.04133690731930528,0.13287470182227334,0.033306608033282004,0.05466171682338228,0.0050516264967415125,0.04787373529481265,0.0236801514642071,0.04133690731930528,0.04133690731930528,0.04133690731930528
0.009782893615239097,0.017211528347568006,0.03776351360861785,0.2008662254769371,0.03938930447830824,0.14985309314405182,0.15308047277496595,0.15308047277496595,0.15308047277496595,0.24087649682792023,0.15308047277496595,0.12860949356022555,0.013215026582282796,0.061612384680787,0.26421677669999344,0.16373855342189003,0.08149911214182826,0.15308047277496595,0.15308047277496595,0.15308047277496595
0.05908366090374173,0.10020454673242352,0.060163063501378566,0.04285067333139736,0.11729133481924858,0.15949202484446,0.23577515205171462,0.23577515205171462,0.23577515205171462,0.12035658923772896,0.23577515205171462,0.06624935556461864,0.17261374485074565,0.05098587817597178,0.318562366772813,0.07732455089314083,0.007099428941828023,0.23577515205171462,0.23577515205171462,0.23577515205171462
0.05004810997565734,0.014721106135161754,0.025036991108423834,0.060714567512926365,0.0644730396227855,0.028702896275528467,0.06121117383327679,0.06121117383327679,0.06121117383327679,0.01832932769563378,0.06121117383327679,0.03288071237444967,0.06391021107793371,0.04155295625156086,0.3701540199647724,0.25575710748433167,0.11122514487420432,0.06121117383327679,0.06121117383327679,0.06121117383327679
0.12270305275175097,0.27644318682830527,0.08473930450911382,0.0372728949464447,0.14185973596808932,0.3891817275854663,0.050336542479948676,0.050336542479948676,0.050336542479948676,0.001909587677557667,0.050336542479948676,0.0715926752706677,0.2694284942987526,0.005680660646438795,0.06746165616037914,0.13127811254924815,0.1531464995438565,0.050336542479948676,0.050336542479948676,0.050336542479948676
0.11575493500366374,0.10124983279098387,0.02012279841621467,0.06517245147183903,0.003993588673183446,0.015396604602714525,0.002303840981173977,0.002303840981173977,0.002303840981173977,0.033298568516179294,0.002303840981173977,0.054538522868464945,0.1250664952596514,0.14486836141147208,0.07980114441781527,0.09438098555156493,0.09541367117991584,0.002303840981173977,0.002303840981173977,0.002303840981173977
0.06670794174279937,0.06048110193919598,0.04106576160954489,0.06419301335358796,0.026642982084404743,0.048129152310977474,0.03276105204225921,0.03276105204225921,0.03276105204225921,0.0014400051711733752,0.03276105204225921,0.09149935609342563,0.24105639282729818,0.09968484950281997,0.38195992814870294,0.2803728251716979,0.035880030129123774,0.03276105204225921,0.03276105204225921,0.03276105204225921
0.1026425137563809,0.03785032515800957,0.09182682165891531,0.02189073654571061,0.053322656310900385,0.08127456250073806,0.06766494162714043,0.06766494162714043,0.06766494162714043,0.052904493258284724,0.06766494162714043,0.03891209859174438,0.1007713615590351,0.001996080467861816,0.5737101648660365,0.2900605484919705,0.03202498757204797,0.06766494162714043,0.06766494162714043,0.06766494162714043
0.07188673376456478,0.00031645002217661755,0.04698343052871756,0.06189475978835279,0.15234212196980934,0.20876084615201052,0.09909682000267672,0.09909682000267672,0.09909682000267672,0.1647392138223358,0.09909682000267672,0.0062686450079967315,0.0883614092981615,0.022842711162289753,0.3434362341988386,0.041489266297500826,0.022225043579650716,0.09909682000267672,0.09909682000267672,0.09909682000267672
0.00527878277616356,0.021820501688585736,0.01893887456348864,0.11690197277891468,0.08056740162970044,0.05283575830588649,0.06905094218611829,0.06905094218611829,0.06905094218611829,0.05071235492403048,0.06905094218611829,0.05573322585443652,0.008067015442546399,0.0062829427726045495,0.48426778748439236,0.1700862683411266,0.2012321500284573,0.06905094218611829,0.06905094218611829,0.06905094218611829
0.02116874712589656,0.13537922409219405,0.11066662689410478,0.03157086374011264,0.024318559127370243,0.05800667304221019,0.09959131147513123,0.09959131147513123,0.09959131147513123,0.12156680637982564,0.09959131147513123,0.050563931788389915,0.09705488836155762,0.13304310387557372,0.24291081921537838,0.05724145544330206,0.04912427134397568,0.09959131147513123,0.09959131147513123,0.09959131147513123
0.13686978631898228,0.18838812128994586,0.01720744639554095,0.06034445124993493,0.09128222380160267,0.029516385029738856,0.060661630725230786,0.060661630725230786,0.060661630725230786,0.07452302834369906,0.060661630725230786,0.15318778098613972,0.16749167981341895,0.013955005958742994,0.2978295127554782,0.13407810646446716,0.1518288516531534,0.060661630725230786,0.060661630725230786,0.060661630725230786
0.08628886794091972,0.05145600251148963,0.0507582982035899,0.0473825659964211,0.01844721873959987,0.039999025953203926,0.07027391547989659,0.07027391547989659,0.07027391547989659,0.08766131344585926,0.07027391547989659,0.20893664671550027,0.08316912921438924,0.008642432417445,0.28940773775382045,0.14057052742317033,0.09816119240467902,0.07027391547989659,0.07027391547989659,0.07027391547989659
0.028357266927313773,0.16073137715196317,0.04318670720360629,0.00981378846965697,0.03644055313215855,0.1135554585527867,0.1427647244164758,0.1427647244164758,0.1427647244164758,0.1416731321262148,0.1427647244164758,0.1127228486295131,0.17527009956342,0.12180953476268996,0.49268481921204543,0.020490755291547202,0.04197274108144722,0.1427647244164758,0.1427647244164758,0.1427647244164758
0.05264159648413269,0.0041356361186632995,0.16300380635743483,0.010920156011188453,0.028513774986162588,0.028114027009649156,0.12778058210451082,0.12778058210451082,0.12778058210451082,0.14209435591198893,0.12778058210451082,0.13788857520599063,0.02506369605593939,0.17497532881352384,0.38700850151999067,0.03236713815871628,0.050087710251091266,0.12778058210451082,0.12778058210451082,0.12778058210451082
0.09466571382401767,0.09455627523286836,0.15693371387177724,0.05526319289234394,0.05780252090140525,0.09584304572118096,0.04326607688232453,0.04326607688232453,0.04326607688232453,0.043775913754068085,0.04326607688232453,0.007893745742875602,0.057274329505249355,0.038158085114981866,0.32820235657510377,0.06660621171564873,0.14408099304788813,0.04326607688232453,0.04326607688232453,0.04326607688232453
0.1783945031389278,0.03787196963989281,0.09400927632955902,0.18182007337185357,0.3344104789276843,0.1860896744032292,0.1794973259059658,0.1794973259059658,0.1794973259059658,0.17334231682274304,0.1794973259059658,0.15960266841181614,0.08641078537930902,0.06580061795010028,0.3560620272721211,0.05366528223284117,0.12912985548882183,0.1794973259059658,0.1794973259059658,0.1794973259059658
0.09572779267844744,0.06426599065148686,0.1408040732785265,0.018170913486692974,0.0740260586236321,0.027165481751181275,0.10146606198236885,0.10146606198236885,0.10146606198236885,0.07900554361868029,0.10146606198236885,0.07673922956289836,0.11342857162177289,0.1141672739951094,0.3542499824133376,0.06077371052646363,0.10708710855816062,0.10146606198236885,0.10146606198236885,0.10146606198236885
0.17117507480635386,0.06274089208292466,0.03730429983728811,0.020523796111261206,0.0006650248224717714,0.05789445759905565,0.07552957464966337,0.07552957464966337,0.07552957464966337,0.03179445957527971,0.07552957464966337,0.1316021329023105,0.01136873948898387,0.022723028661866707,0.3176124089125736,0.010052860370510786,0.0636750125840182,0.07552957464966337,0.07552957464966337,0.07552957464966337
0.09802191622721512,0.08504820569629512,0.06421440035594728,0.0682595949339646,0.11488241814317934,0.05503558235530015,0.14611118145214252,0.14611118145214252,0.14611118145214252,0.13419116696730704,0.14611118145214252,0.0676063898323207,0.09603790309455906,0.039215490619335824,0.45125510208140174,0.0560941995850035,0.059559139868357036,0.14611118145214252,0.14611118145214252,0.14611118145214252
0.16725582464421063,0.15773187933687094,0.029095538165228696,0.13506366007858617,0.18321970502141216,0.2785137891081817,0.09668004982972889,0.09668004982972889,0.09668004982972889,0.1249998623152031,0.09668004982972889,0.07564880199897761,0.06340703347341226,0.15709031342330704,0.28278063387038976,0.10164832962068004,0.15060184037847435,0.09668004982972889,0.09668004982972889,0.09668004982972889
0.029773314562578257,0.12938528387145176,0.11157138483479567,0.06025064742830377,0.027323431373498686,0.05572740654179942,0.09771195180831693,0.09771195180831693,0.09771195180831693,0.0802744763979657,0.09771195180831693,0.1350423936776579,0.023100695273175376,0.03276150105961406,0.2521418629313805,0.06142671936129762,0.011335276313326759,0.09771195180831693,0.09771195180831693,0.09771195180831693
0.16368069614345782,0.17430542131077953,0.04543929336032626,0.06924488212387647,0.015300462553108574,0.1368787027129219,0.11380220754101789,0.11380220754101789,0.11380220754101789,0.08101320152664027,0.11380220754101789,0.1394051425717846,0.1584374879304571,0.04131556261845315,0.2553245796890913,0.041219447054283265,0.032373305069186564,0.11380220754101789,0.11380220754101789,0.11380220754101789
0.24928755648461376,0.11300695260629556,0.00032754110192101393,0.04700160826492894,0.1017708632737282,0.17078673072191997,0.048914479571394054,0.048914479571394054,0.048914479571394054,0.053142261573274396,0.048914479571394054,0.11438400617368316,0.02002249602066275,0.13700157573581606,0.3568952842430786,0.036193197274359434,0.018787154792811123,0.048914479571394054,0.048914479571394054,0.048914479571394054
0.012926128927738034,0.12772380139684625,0.14000749982341176,0.24300871188459183,0.029850447674583336,0.028385321378884498,0.22598975778157548,0.22598975778157548,0.22598975778157548,0.19205076010731048,0.22598975778157548,0.06266765260160856,0.07246295979829842,0.0840200086994809,0.21631061618764047,0.0021151187330685772,0.0033600756952258948,0.22598975778157548,0.22598975778157548,0.22598975778157548
0.07220730233827766,0.08733833576376071,0.0482063844232794,0.10027057574724108,0.1805183410759268,0.11842812782225742,0.12428333668943026,0.12428333668943026,0.12428333668943026,0.13921667415039352,0.12428333668943026,0.1122146711012455,0.018409091745342998,0.05359244602186841,0.04047783314817721,0.057124024381882244,0.04388747530384407,0.12428333668943026,0.12428333668943026,0.12428333668943026
0.05332275279095544,0.001462363585177151,0.07140767182028007,0.217555030260435,0.05538687721533009,0.03091575395349455,0.21812849360051434,0.21812849360051434,0.21812849360051434,0.15253346183318595,0.21812849360051434,0.009145477649207479,0.1239037844125539,0.03787156842990225,0.0957563038018554,0.1736701124177138,0.0999847408869643,0.21812849360051434,0.21812849360051434,0.21812849360051434
0.0908515449095546,0.2395163640744249,0.029114522432350576,0.000467259996513647,0.07006966295836214,0.06279400036389138,0.14802325512776449,0.14802325512776449,0.14802325512776449,0.13281834806265547,0.14802325512776449,0.05949567721551219,0.17647784535457056,0.0025527103495006642,0.052566606133455984,0.03430179025535818,0.2763959929072408,0.14802325512776449,0.14802325512776449,0.14802325512776449
0.016873546808685802,0.014801830976292507,0.09923659664186157,0.09207674115000852,0.04925578085079074,0.03201450746510481,0.03961623400316405,0.03961623400316405,0.03961623400316405,0.0264433496356542,0.03961623400316405,0.05161100893103754,0.05113730812433115,0.0027419147266813937,0.12988732871935937,0.1575067957666514,0.02180027192654599,0.03961623400316405,0.03961623400316405,0.03961623400316405
0.03916718106444961,0.138585287092039,0.0698948100082859,0.15837912498912043,0.18715305880775368,0.16710203368619503,0.05389111759229159,0.05389111759229159,0.05389111759229159,0.06853865694862016,0.05389111759229159,0.17093789331718323,0.17759962127313234,0.0420651952834703,0.37206883839368565,0.184630672206489,0.057783685157784426,0.05389111759229159,0.05389111759229159,0.05389111759229159
0.03220029780324829,0.09306563120529798,0.08035592619565435,0.011238136217416539,0.09671485058268026,0.13787979163272723,0.04347790173627164,0.04347790173627164,0.04347790173627164,0.028710717839745215,0.04347790173627164,0.1659953625272239,0.02479145083230172,0.0020662463486234017,0.381950904169579,0.30818497805355527,0.005176255308216859,0.04347790173627164,0.04347790173627164,0.04347790173627164
0.06267603331864002,0.19704918754155987,0.08633110974799862,0.020590969801774328,0.10863653520032024,0.027936358327410815,0.02037319965005846,0.02037319965005846,0.02037319965005846,0.03949592422921988,0.02037319965005846,0.16446213045326008,0.19363812667104607,0.024508899332107426,0.030949637846049427,0.19424953376670828,0.08040560396851149,0.02037319965005846,0.02037319965005846,0.02037319965005846
0.09627203081467162,0.07024374233827313,0.02384576907815905,0.017373952348628485,0.05150555221357944,0.08900881437544417,0.010942566278201227,0.010942566278201227,0.010942566278201227,0.012438703663462114,0.010942566278201227,0.12546092059506542,0.19884000073361463,0.10979397176837757,0.24597490171153957,0.0770216837512363,0.13030788043008368,0.010942566278201227,0.010942566278201227,0.010942566278201227
0.13643941736653264,0.01439658844036984,0.08337668346212102,0.022038439645870156,0.05180212316327992,0.04991629117557217,0.11336518102860715,0.11336518102860715,0.11336518102860715,0.12541485392149543,0.11336518102860715,0.03552783355129474,0.02311408411335858,0.01449029249396716,0.5418894499694931,0.22949895623457728,0.05385900270730648,0.11336518102860715,0.11336518102860715,0.11336518102860715
0.07692308236457457,0.005173954405139902,0.08312541414974017,0.005469963965359703,0.04169952923164466,0.09860223231736764,0.07456983836375297,0.07456983836375297,0.07456983836375297,0.10263227702382505,0.07456983836375297,0.025143374168193233,0.14498920211536515,0.04217470778108545,0.5299175996321921,0.3353797684062192,0.07198922186260148,0.07456983836375297,0.07456983836375297,0.07456983836375297
0.07994553354253675,0.1664570809804955,0.048420630145032284,0.03171738949572678,0.12799842996553146,0.03776365384250635,0.14132795693964617,0.14132795693964617,0.14132795693964617,0.0036315412527114788,0.14132795693964617,0.08830256366287337,0.16508810618985414,0.017518249178876566,0.13194273807987678,0.22420298397512273,0.002372079380152492,0.14132795693964617,0.14132795693964617,0.14132795693964617
0.0824372716810986,0.171840912175667,0.09488801781855205,0.055133737500119295,0.044763155319228254,0.007871691873731379,0.12107205210918259,0.12107205210918259,0.12107205210918259,0.15651625674444958,0.12107205210918259,0.06331574194227407,0.1934690567576265,0.04931903891710032,0.27002666039776013,0.21558714257408518,0.09862984404972952,0.12107205210918259,0.12107205210918259,0.12107205210918259
0.17433777192756228,1.6708628551853622e-6,0.056844542172789225,0.07558109465302909,0.08098734639037186,0.07557235025244502,0.06642450659510057,0.06642450659510057,0.06642450659510057,0.08575523342856606,0.06642450659510057,0.033803067065211856,0.06793039469706308,0.11843187525352938,0.5035883669618295,0.19710124633645965,0.036726683134191696,0.06642450659510057,0.06642450659510057,0.06642450659510057
0.08376212297305763,0.08910934377325841,0.13120123715841103,0.011331320423707325,0.0016799152228310632,0.06611417118346363,0.022863718791267473,0.022863718791267473,0.022863718791267473,0.060474655274345146,0.022863718791267473,0.0010463967930736118,0.02833567975603568,0.10716951618332171,0.5253237319801141,0.2412291891949101,0.06344077098369372,0.022863718791267473,0.022863718791267473,0.022863718791267473
0.020937206671221453,0.050055719277038335,0.012812775580457014,0.10962770313142478,0.008038460609064657,0.07874120513911365,0.10202826482593519,0.10202826482593519,0.10202826482593519,0.16921606638501263,0.10202826482593519,0.019683625501169644,0.14892262744078266,0.1553600708411489,0.3977079888481887,0.05511417003161956,0.013519573053840439,0.10202826482593519,0.10202826482593519,0.10202826482593519
0.13676680517863193,0.2704229126214388,0.1679815525155961,0.09183215091378916,0.07006576181895863,0.18534568125886608,0.07858794098161681,0.07858794098161681,0.07858794098161681,0.0458073052104746,0.07858794098161681,0.0020146912103662373,0.07176020287221174,0.20967113685940042,0.12250801734245087,0.07306356577866158,0.024618570088378533,0.07858794098161681,0.07858794098161681,0.07858794098161681
0.18579192139706535,0.0022936628572116646,0.1083682383598239,0.1382434267361372,0.031910865511904696,0.11096949306026005,0.07777643309247928,0.07777643309247928,0.07777643309247928,0.1049232964801341,0.07777643309247928,0.019273533355904426,0.0407139241511798,0.02298498313484476,0.21350950777437472,0.07349435535322701,0.11612212010756728,0.07777643309247928,0.07777643309247928,0.07777643309247928
0.03178043197031499,0.043581580702573675,0.06450959145154656,0.014335039796296023,0.1446067423631323,0.10956117299323243,0.1703622470192956,0.1703622470192956,0.1703622470192956,0.20191281699886954,0.1703622470192956,0.08829589369161539,0.01780546266153671,0.11313003966428425,0.09215899915831915,0.03846463288602653,0.033088626140671096,0.1703622470192956,0.1703622470192956,0.1703622470192956
0.07610487774802,0.22466354194513816,0.06352333504908536,0.14711140054760463,0.17023065757153066,0.1815348932268286,0.14547704913494286,0.14547704913494286,0.14547704913494286,0.07488223188256704,0.14547704913494286,0.061208155068897874,0.1705392337813123,0.12900478799307358,0.19094593733751886,0.20868232249443075,0.06636216110881321,0.14547704913494286,0.14547704913494286,0.14547704913494286
0.026466183091446993,0.08799058636072399,0.10380121059842562,0.05889989249868144,0.07444408072995934,0.06180542870035577,0.07518349901739807,0.07518349901739807,0.07518349901739807,0.0756086662291775,0.07518349901739807,0.04872159530084197,0.022507652891374796,0.08632927501645771,0.2918133718688809,0.0934050671987654,0.011363503446639278,0.07518349901739807,0.07518349901739807,0.07518349901739807
0.13246257995069666,0.009407019152058105,0.024289781180475423,0.055543196047888266,0.06242258374156062,0.1695622372637775,0.11119594440060432,0.11119594440060432,0.11119594440060432,0.10952053286831198,0.11119594440060432,0.17320849137312866,0.046024309121325935,0.02044705664658597,0.5197359917094033,0.17807348559961866,0.031546786850430664,0.11119594440060432,0.11119594440060432,0.11119594440060432
0.048475397837782985,0.13847231512737856,0.19539863404501467,0.05044776865163758,0.13209775483268782,0.005653959341684001,0.06686130556544523,0.06686130556544523,0.06686130556544523,0.08709745959259685,0.06686130556544523,0.13069728618085819,0.11836227208882555,0.1350352373601158,0.04704757290666173,0.21805011004097086,0.05304505788753122,0.06686130556544523,0.06686130556544523,0.06686130556544523
0.2236606669882093,0.3053877846876887,0.05074783030178054,0.10727354131010536,0.06893422041996367,0.29111805188411566,0.158279865146012,0.158279865146012,0.158279865146012,0.16908158009740148,0.158279865146012,0.0404372695785149,0.3094992335229927,0.031728265019302704,0.32467033381763244,0.005816833613146777,0.08544632575947553,0.158279865146012,0.158279865146012,0.158279865146012
0.07251739477272956,0.02995976552645363,0.04930640045635304,0.06896191605651314,0.15525261389945122,0.2432576399080455,0.10784541486718346,0.10784541486718346,0.10784541486718346,0.15708717568607966,0.10784541486718346,0.026718420037336266,0.09156359548326698,0.06841812528274449,0.4005665445329738,0.05263011247612592,0.0316913144928499,0.10784541486718346,0.10784541486718346,0.10784541486718346
0.003919558512397003,0.22169844908676062,0.02884001411893866,0.050416527059805816,0.13209954488791276,0.2820359918086508,0.046299327413199975,0.046299327413199975,0.046299327413199975,0.10033828704122172,0.046299327413199975,0.06853035595249946,0.24348737508220264,0.09696577215246194,0.012807178558069232,0.11542822383398921,0.02858569039784431,0.046299327413199975,0.046299327413199975,0.046299327413199975
0.008021817858473668,0.1160023056621311,0.07123182280425944,0.0234658337959619,0.06594646325975084,0.07388669481577104,0.08167252224750854,0.08167252224750854,0.08167252224750854,0.06341047755311369,0.08167252224750854,0.09578503562864515,0.22204897134441826,0.04756228159063891,0.23909298883769736,0.09388986978566827,0.03332003438594988,0.08167252224750854,0.08167252224750854,0.08167252224750854
0.21519345590657846,0.2947340610441147,0.11078131520346801,0.03231584754273431,0.059337215246897834,0.3128025218213928,0.1460955087976732,0.1460955087976732,0.1460955087976732,0.15832053303174476,0.1460955087976732,0.045304586586019546,0.33880669243538275,0.05012350736480187,0.18873337996430362,0.15873605162377302,0.12378998484821668,0.1460955087976732,0.1460955087976732,0.1460955087976732
0.0007277570642685305,0.19979273838196931,0.10124709840377921,0.07391044289421433,0.07847462799770444,0.10654771635286497,0.0841082888200031,0.0841082888200031,0.0841082888200031,0.12736207200108662,0.0841082888200031,0.03667961691191657,0.2505311679697382,0.061955012261680764,0.2852978670215256,0.16126893907768203,0.005744337353355,0.0841082888200031,0.0841082888200031,0.0841082888200031
0.059424111173087546,0.09029030146194295,0.09971194133309513,0.10636074570333953,0.05967051493577191,0.045895534750798106,0.10717239834298553,0.10717239834298553,0.10717239834298553,0.06581734275557327,0.10717239834298553,0.08043334974405347,0.040735528675441834,0.10124633393458193,0.249420765634917,0.10239594671053887,0.14170606436065736,0.10717239834298553,0.10717239834298553,0.10717239834298553
0.09627589762753264,0.10221935698628393,0.15000155148772887,0.07426072381294446,0.04465464467690605,0.005218887864363531,0.060987407715987096,0.060987407715987096,0.060987407715987096,0.04908505660617113,0.060987407715987096,0.055763326775125854,0.07635054814319808,0.09446319448535423,0.29208027146292537,0.043714129719685246,0.01598104854171467,0.060987407715987096,0.060987407715987096,0.060987407715987096
0.05097359498647336,0.13084329211197065,0.16889837897807958,0.1513018065865568,0.06815397791900857,0.11043187306069946,0.0929588056324393,0.0929588056324393,0.0929588056324393,0.12399501333711083,0.0929588056324393,0.0010942982148582914,0.053819722625776834,0.07403677438659972,0.15782816543225398,0.06889141890448958,0.08500385021671342,0.0929588056324393,0.0929588056324393,0.0929588056324393
0.03674378164792369,0.025175675691762933,0.21282758886600295,0.07154114401684808,0.03446330190944291,0.09908482227851323,0.05650460542124591,0.05650460542124591,0.05650460542124591,0.0009963787861551054,0.05650460542124591,0.06219574065247713,0.16843065264748258,0.11810152453882505,0.27338176553949367,0.0910627826140864,0.11566760422654099,0.05650460542124591,0.05650460542124591,0.05650460542124591
